taxi_type,date,hour,rows,tip_rate,avg_tip,median_tip,tip_rate_next,avg_tip_next
green,2024-01-15,20,15,1.0,3.04,2.63,0.9333333333333333,4.848
green,2024-01-15,21,15,0.9333333333333333,4.848,3.06,0.8571428571428571,1.9928571428571427
green,2024-01-15,22,7,0.8571428571428571,1.9928571428571427,2.5,1.0,2.39
green,2024-01-16,0,5,0.6,1.8739999999999999,2.0,1.0,5.97
green,2024-01-16,3,1,1.0,4.0,4.0,0.0,0.0
green,2024-01-16,4,1,0.0,0.0,0.0,1.0,3.736666666666667
green,2024-01-16,5,3,1.0,3.736666666666667,4.18,1.0,2.935714285714286
green,2024-01-16,6,7,1.0,2.935714285714286,2.7,0.9130434782608695,2.9852173913043476
green,2024-01-16,7,23,0.9130434782608695,2.9852173913043476,2.85,0.84,2.4476
green,2024-01-16,8,25,0.84,2.4476,2.3,1.0,4.608823529411764
green,2024-01-16,9,17,1.0,4.608823529411764,4.28,0.9583333333333334,3.36875
green,2024-01-16,10,24,0.9583333333333334,3.36875,3.4050000000000002,0.9333333333333333,3.3733333333333335
green,2024-01-16,11,15,0.9333333333333333,3.3733333333333335,3.66,1.0,4.731111111111111
green,2024-01-16,12,18,1.0,4.731111111111111,4.115,0.8888888888888888,3.371111111111111
green,2024-01-16,13,18,0.8888888888888888,3.371111111111111,2.985,0.96,2.8752
green,2024-01-16,14,25,0.96,2.8752,2.16,0.9583333333333334,3.2929166666666667
green,2024-01-16,15,24,0.9583333333333334,3.2929166666666667,3.26,0.9696969696969697,3.7287878787878785
green,2024-01-16,16,33,0.9696969696969697,3.7287878787878785,3.15,0.7777777777777778,2.8008333333333333
green,2024-01-16,17,36,0.7777777777777778,2.8008333333333333,2.58,1.0,3.4697142857142858
green,2024-01-16,18,35,1.0,3.4697142857142858,3.0,1.0,3.106875
green,2024-01-16,19,32,1.0,3.106875,2.73,1.0,3.3333333333333335
green,2024-01-16,20,18,1.0,3.3333333333333335,3.1,0.9444444444444444,3.126111111111111
green,2024-01-16,21,18,0.9444444444444444,3.126111111111111,2.57,1.0,3.7075
green,2024-01-16,22,12,1.0,3.7075,2.6399999999999997,1.0,1.89
green,2024-01-17,0,4,1.0,3.2025,2.88,1.0,3.0140000000000002
green,2024-01-17,5,3,1.0,7.506666666666667,3.25,1.0,2.5036363636363634
green,2024-01-17,6,11,1.0,2.5036363636363634,2.3,0.9,2.5536666666666665
green,2024-01-17,7,30,0.9,2.5536666666666665,2.4749999999999996,0.7878787878787878,2.76
green,2024-01-17,8,33,0.7878787878787878,2.76,2.44,0.9696969696969697,4.239393939393939
green,2024-01-17,9,33,0.9696969696969697,4.239393939393939,3.0,0.8888888888888888,3.177037037037037
green,2024-01-17,10,27,0.8888888888888888,3.177037037037037,3.0,0.9130434782608695,3.7756521739130435
green,2024-01-17,11,23,0.9130434782608695,3.7756521739130435,3.0,0.9615384615384616,3.8638461538461537
green,2024-01-17,12,26,0.9615384615384616,3.8638461538461537,3.325,0.8695652173913043,4.11391304347826
green,2024-01-17,13,23,0.8695652173913043,4.11391304347826,3.84,0.9032258064516129,5.289032258064516
green,2024-01-17,14,31,0.9032258064516129,5.289032258064516,3.42,1.0,5.024285714285715
green,2024-01-17,15,21,1.0,5.024285714285715,3.45,0.9302325581395349,3.495813953488372
green,2024-01-17,16,43,0.9302325581395349,3.495813953488372,3.63,0.9347826086956522,4.243260869565217
green,2024-01-17,17,46,0.9347826086956522,4.243260869565217,3.07,0.9090909090909091,2.9284090909090907
green,2024-01-17,18,44,0.9090909090909091,2.9284090909090907,2.75,0.8717948717948718,2.6374358974358976
green,2024-01-17,19,39,0.8717948717948718,2.6374358974358976,2.8,0.8846153846153846,4.694615384615385
green,2024-01-17,20,26,0.8846153846153846,4.694615384615385,2.2199999999999998,0.8333333333333334,2.9244444444444446
green,2024-01-17,21,18,0.8333333333333334,2.9244444444444446,2.55,0.9166666666666666,2.361666666666667
green,2024-01-17,22,12,0.9166666666666666,2.361666666666667,2.46,1.0,2.3285714285714287
green,2024-01-18,0,6,0.3333333333333333,0.63,0.0,1.0,5.726666666666667
green,2024-01-18,3,1,1.0,3.2,3.2,1.0,5.71
green,2024-01-18,4,1,1.0,5.71,5.71,1.0,18.86
green,2024-01-18,5,1,1.0,18.86,18.86,1.0,3.084285714285714
green,2024-01-18,6,7,1.0,3.084285714285714,3.05,0.85,2.382
green,2024-01-18,7,20,0.85,2.382,2.16,0.8787878787878788,3.234848484848485
green,2024-01-18,8,33,0.8787878787878788,3.234848484848485,2.58,0.90625,2.84375
green,2024-01-18,9,32,0.90625,2.84375,2.52,0.8571428571428571,3.2223809523809526
green,2024-01-18,10,21,0.8571428571428571,3.2223809523809526,3.0,0.8181818181818182,2.9954545454545456
green,2024-01-18,11,22,0.8181818181818182,2.9954545454545456,2.9299999999999997,1.0,3.9517647058823533
green,2024-01-18,12,17,1.0,3.9517647058823533,3.22,1.0,3.539285714285714
green,2024-01-18,13,14,1.0,3.539285714285714,3.01,1.0,3.1248
green,2024-01-18,14,25,1.0,3.1248,3.0,0.9166666666666666,3.0879166666666666
green,2024-01-18,15,24,0.9166666666666666,3.0879166666666666,2.365,0.9767441860465116,4.630232558139535
green,2024-01-18,16,43,0.9767441860465116,4.630232558139535,3.99,0.925,2.98725
green,2024-01-18,17,40,0.925,2.98725,2.8,0.926829268292683,3.8351219512195125
green,2024-01-18,18,41,0.926829268292683,3.8351219512195125,3.63,0.8421052631578947,3.0273684210526315
green,2024-01-18,19,38,0.8421052631578947,3.0273684210526315,2.715,0.9,2.738
green,2024-01-18,20,30,0.9,2.738,2.5,0.9583333333333334,2.98875
green,2024-01-18,21,24,0.9583333333333334,2.98875,2.63,0.8823529411764706,2.6
green,2024-01-18,22,17,0.8823529411764706,2.6,2.22,1.0,2.4630769230769234
green,2024-01-19,0,4,1.0,2.585,2.25,1.0,3.301428571428571
green,2024-01-19,1,7,1.0,3.301428571428571,2.78,1.0,2.3200000000000003
green,2024-01-19,4,1,0.0,0.0,0.0,1.0,2.975
green,2024-01-19,5,2,1.0,2.975,2.975,0.875,1.31
green,2024-01-19,6,8,0.875,1.31,1.14,0.8,2.5771999999999995
green,2024-01-19,7,25,0.8,2.5771999999999995,2.3,0.8695652173913043,3.255217391304348
green,2024-01-19,8,23,0.8695652173913043,3.255217391304348,3.0,1.0,3.5214285714285714
green,2024-01-19,9,21,1.0,3.5214285714285714,3.05,0.9583333333333334,3.4058333333333333
green,2024-01-19,10,24,0.9583333333333334,3.4058333333333333,3.135,0.8235294117647058,2.83
green,2024-01-19,11,17,0.8235294117647058,2.83,2.18,0.9375,3.03875
green,2024-01-19,12,16,0.9375,3.03875,3.275,0.9411764705882353,4.247058823529412
green,2024-01-19,13,17,0.9411764705882353,4.247058823529412,3.0,0.9259259259259259,3.1707407407407406
green,2024-01-19,14,27,0.9259259259259259,3.1707407407407406,2.86,1.0,3.1675
green,2024-01-19,15,28,1.0,3.1675,2.845,0.8372093023255814,3.4458139534883716
green,2024-01-19,16,43,0.8372093023255814,3.4458139534883716,3.0,0.9512195121951219,3.4726829268292683
green,2024-01-19,17,41,0.9512195121951219,3.4726829268292683,3.08,0.9807692307692307,3.2259615384615383
green,2024-01-19,18,52,0.9807692307692307,3.2259615384615383,2.9699999999999998,0.8809523809523809,2.7847619047619045
green,2024-01-19,19,42,0.8809523809523809,2.7847619047619045,2.6550000000000002,1.0,3.9314285714285715
green,2024-01-19,20,21,1.0,3.9314285714285715,3.89,0.75,3.62
green,2024-01-19,21,8,0.75,3.62,2.25,1.0,3.383846153846154
green,2024-01-19,22,13,1.0,3.383846153846154,3.05,0.75,2.879166666666667
green,2024-01-20,0,4,0.75,2.25,2.0,1.0,3.3075
green,2024-01-20,1,4,1.0,3.3075,3.545,1.0,3.975
green,2024-01-20,2,4,1.0,3.975,3.115,0.75,2.5225
green,2024-01-20,3,4,0.75,2.5225,2.425,1.0,2.0
green,2024-01-20,4,1,1.0,2.0,2.0,1.0,4.2
green,2024-01-20,5,1,1.0,4.2,4.2,0.75,4.445
green,2024-01-20,6,4,0.75,4.445,4.09,0.8333333333333334,3.1266666666666665
green,2024-01-20,7,6,0.8333333333333334,3.1266666666666665,3.35,0.75,3.1275
green,2024-01-20,8,12,0.75,3.1275,2.81,0.8461538461538461,3.0346153846153845
green,2024-01-20,9,13,0.8461538461538461,3.0346153846153845,3.0,0.9230769230769231,3.5384615384615383
green,2024-01-20,10,13,0.9230769230769231,3.5384615384615383,3.0,0.875,3.29875
green,2024-01-20,11,16,0.875,3.29875,2.9299999999999997,0.8695652173913043,3.2008695652173915
green,2024-01-20,12,23,0.8695652173913043,3.2008695652173915,3.0,0.9615384615384616,3.243846153846154
green,2024-01-20,13,26,0.9615384615384616,3.243846153846154,3.295,0.84,2.3348
green,2024-01-20,14,25,0.84,2.3348,2.0,0.9259259259259259,2.7692592592592593
green,2024-01-20,15,27,0.9259259259259259,2.7692592592592593,2.67,0.95,3.0060000000000002
green,2024-01-20,16,20,0.95,3.0060000000000002,2.6,0.8333333333333334,2.6975
green,2024-01-20,17,24,0.8333333333333334,2.6975,2.4400000000000004,0.9142857142857143,3.109142857142857
green,2024-01-20,18,35,0.9142857142857143,3.109142857142857,2.86,0.9130434782608695,3.0782608695652174
green,2024-01-20,19,23,0.9130434782608695,3.0782608695652174,2.72,0.7058823529411765,2.6758823529411764
green,2024-01-20,20,17,0.7058823529411765,2.6758823529411764,2.92,0.8461538461538461,2.9738461538461536
green,2024-01-20,21,13,0.8461538461538461,2.9738461538461536,3.0,0.9166666666666666,3.2191666666666663
green,2024-01-20,22,12,0.9166666666666666,3.2191666666666663,3.6399999999999997,0.7777777777777778,3.388888888888889
green,2024-01-21,0,3,1.0,4.02,4.31,0.9285714285714286,3.8428571428571425
green,2024-01-21,1,14,0.9285714285714286,3.8428571428571425,2.5300000000000002,0.8333333333333334,7.331666666666667
green,2024-01-21,2,6,0.8333333333333334,7.331666666666667,6.835,0.42857142857142855,2.142857142857143
green,2024-01-21,3,7,0.42857142857142855,2.142857142857143,0.0,0.8,3.508
green,2024-01-21,4,5,0.8,3.508,3.12,0.6,7.736
green,2024-01-21,7,3,1.0,1.6266666666666667,1.78,0.8888888888888888,2.6555555555555554
green,2024-01-21,8,9,0.8888888888888888,2.6555555555555554,1.46,0.8333333333333334,4.838333333333334
green,2024-01-21,9,6,0.8333333333333334,4.838333333333334,3.175,0.9090909090909091,4.9372727272727275
green,2024-01-21,10,11,0.9090909090909091,4.9372727272727275,3.21,0.8333333333333334,3.078333333333333
green,2024-01-21,11,12,0.8333333333333334,3.078333333333333,3.1399999999999997,1.0,2.4355555555555557
green,2024-01-21,12,9,1.0,2.4355555555555557,2.3,0.9375,3.090625
green,2024-01-21,13,16,0.9375,3.090625,2.9299999999999997,0.9166666666666666,3.0666666666666664
green,2024-01-21,14,24,0.9166666666666666,3.0666666666666664,2.785,0.9285714285714286,3.8207142857142857
green,2024-01-21,15,28,0.9285714285714286,3.8207142857142857,2.77,0.9545454545454546,2.9572727272727275
green,2024-01-21,16,22,0.9545454545454546,2.9572727272727275,2.64,0.8888888888888888,3.835555555555556
green,2024-01-21,17,18,0.8888888888888888,3.835555555555556,3.765,0.9259259259259259,2.5255555555555556
green,2024-01-21,18,27,0.9259259259259259,2.5255555555555556,2.58,0.8888888888888888,3.056296296296296
green,2024-01-21,19,27,0.8888888888888888,3.056296296296296,3.0,0.8571428571428571,3.5776190476190473
green,2024-01-21,20,21,0.8571428571428571,3.5776190476190473,2.92,0.8888888888888888,2.8466666666666662
green,2024-01-21,21,9,0.8888888888888888,2.8466666666666662,2.9,0.8333333333333334,2.7183333333333337
green,2024-01-21,22,6,0.8333333333333334,2.7183333333333337,2.64,0.75,1.995
green,2024-01-22,0,5,0.6,2.582,2.0,1.0,1.0
green,2024-01-22,4,1,0.0,0.0,0.0,1.0,8.25
green,2024-01-22,5,1,1.0,8.25,8.25,1.0,3.0646153846153847
green,2024-01-22,6,13,1.0,3.0646153846153847,2.6,0.9,2.2965
green,2024-01-22,7,20,0.9,2.2965,2.3,0.8620689655172413,2.8486206896551725
green,2024-01-22,8,29,0.8620689655172413,2.8486206896551725,2.3,0.9642857142857143,3.266428571428571
green,2024-01-22,9,28,0.9642857142857143,3.266428571428571,3.0,1.0,3.929130434782609
green,2024-01-22,10,23,1.0,3.929130434782609,3.55,1.0,4.664615384615384
green,2024-01-22,11,13,1.0,4.664615384615384,4.53,1.0,2.7247826086956524
green,2024-01-22,12,23,1.0,2.7247826086956524,2.85,0.9473684210526315,3.966315789473684
green,2024-01-22,13,19,0.9473684210526315,3.966315789473684,3.41,1.0,3.712142857142857
green,2024-01-22,14,28,1.0,3.712142857142857,3.915,0.8285714285714286,3.057142857142857
green,2024-01-22,15,35,0.8285714285714286,3.057142857142857,2.16,1.0,3.8964285714285714
green,2024-01-22,16,28,1.0,3.8964285714285714,3.22,1.0,4.125
green,2024-01-22,17,36,1.0,4.125,3.73,0.9166666666666666,3.071111111111111
green,2024-01-22,18,36,0.9166666666666666,3.071111111111111,2.99,0.8787878787878788,2.7560606060606063
green,2024-01-22,19,33,0.8787878787878788,2.7560606060606063,2.38,1.0,3.3225
green,2024-01-22,20,24,1.0,3.3225,3.1,0.8,2.752
green,2024-01-22,21,10,0.8,2.752,3.025,0.8,1.9919999999999998
green,2024-01-22,22,5,0.8,1.9919999999999998,2.28,1.0,1.54
green,2024-01-23,0,5,0.8,2.684,2.22,1.0,1.005
green,2024-01-23,6,13,1.0,3.14,2.16,0.9565217391304348,2.638695652173913
green,2024-01-23,7,23,0.9565217391304348,2.638695652173913,2.02,0.9523809523809523,2.5204761904761903
green,2024-01-23,8,21,0.9523809523809523,2.5204761904761903,2.35,0.9,2.695333333333333
green,2024-01-23,9,30,0.9,2.695333333333333,2.85,0.7368421052631579,2.6657894736842103
green,2024-01-23,10,19,0.7368421052631579,2.6657894736842103,2.71,0.9523809523809523,4.517142857142857
green,2024-01-23,11,21,0.9523809523809523,4.517142857142857,3.69,0.96,4.4344
green,2024-01-23,12,25,0.96,4.4344,3.14,0.8095238095238095,3.2142857142857144
green,2024-01-23,13,21,0.8095238095238095,3.2142857142857144,2.71,0.9565217391304348,3.652173913043478
green,2024-01-23,14,23,0.9565217391304348,3.652173913043478,3.69,0.9259259259259259,3.111111111111111
green,2024-01-23,15,27,0.9259259259259259,3.111111111111111,2.58,0.9259259259259259,4.197777777777778
green,2024-01-23,16,27,0.9259259259259259,4.197777777777778,3.77,0.9565217391304348,3.643478260869565
green,2024-01-23,17,23,0.9565217391304348,3.643478260869565,3.21,0.9473684210526315,3.1355263157894733
green,2024-01-23,18,38,0.9473684210526315,3.1355263157894733,3.27,0.8636363636363636,3.1122727272727273
green,2024-01-23,19,22,0.8636363636363636,3.1122727272727273,2.8,0.9375,2.9675000000000002
green,2024-01-23,20,32,0.9375,2.9675000000000002,2.4299999999999997,0.9333333333333333,3.464
green,2024-01-23,21,15,0.9333333333333333,3.464,3.62,0.6666666666666666,1.5833333333333333
green,2024-01-23,22,6,0.6666666666666666,1.5833333333333333,0.79,0.8333333333333334,2.546666666666667
green,2024-01-24,0,3,1.0,3.323333333333333,2.25,1.0,3.1759999999999997
green,2024-01-24,1,5,1.0,3.1759999999999997,2.28,1.0,2.88
green,2024-01-24,2,2,1.0,2.88,2.88,1.0,2.7
green,2024-01-24,3,1,1.0,2.7,2.7,1.0,5.21
green,2024-01-24,4,1,1.0,5.21,5.21,1.0,3.1
green,2024-01-24,5,1,1.0,3.1,3.1,0.875,2.7175
green,2024-01-24,6,8,0.875,2.7175,3.0,0.75,2.857
green,2024-01-24,7,20,0.75,2.857,2.5,0.875,3.1245833333333333
green,2024-01-24,8,24,0.875,3.1245833333333333,2.9299999999999997,0.9545454545454546,3.3004545454545453
green,2024-01-24,9,22,0.9545454545454546,3.3004545454545453,3.0,0.9130434782608695,3.9
green,2024-01-24,10,23,0.9130434782608695,3.9,3.7,0.8571428571428571,3.3975
green,2024-01-24,11,28,0.8571428571428571,3.3975,2.99,0.9615384615384616,3.4407692307692304
green,2024-01-24,12,26,0.9615384615384616,3.4407692307692304,3.1,0.9,3.3265000000000002
green,2024-01-24,13,20,0.9,3.3265000000000002,3.065,0.9,3.728666666666667
green,2024-01-24,14,30,0.9,3.728666666666667,3.5549999999999997,0.9333333333333333,3.3699999999999997
green,2024-01-24,15,30,0.9333333333333333,3.3699999999999997,2.995,0.8863636363636364,3.5961363636363632
green,2024-01-24,16,44,0.8863636363636364,3.5961363636363632,3.29,0.8333333333333334,2.961190476190476
green,2024-01-24,17,42,0.8333333333333334,2.961190476190476,2.94,0.96,3.3289999999999997
green,2024-01-24,18,50,0.96,3.3289999999999997,2.96,0.8518518518518519,2.7862962962962965
green,2024-01-24,19,27,0.8518518518518519,2.7862962962962965,2.78,0.8275862068965517,3.2600000000000002
green,2024-01-24,20,29,0.8275862068965517,3.2600000000000002,2.95,0.9444444444444444,3.4361111111111113
green,2024-01-24,21,18,0.9444444444444444,3.4361111111111113,3.295,0.9166666666666666,3.0241666666666664
green,2024-01-24,22,12,0.9166666666666666,3.0241666666666664,2.915,0.6666666666666666,2.5566666666666666
green,2024-01-25,0,6,0.8333333333333334,2.3516666666666666,2.745,0.6666666666666666,1.2933333333333332
green,2024-01-25,1,3,0.6666666666666666,1.2933333333333332,1.52,1.0,1.83
green,2024-01-25,2,2,1.0,1.83,1.83,1.0,0.73
green,2024-01-25,5,5,1.0,3.076,2.9,0.7142857142857143,2.4528571428571433
green,2024-01-25,6,7,0.7142857142857143,2.4528571428571433,2.72,0.9615384615384616,3.0503846153846155
green,2024-01-25,7,26,0.9615384615384616,3.0503846153846155,2.6550000000000002,0.8611111111111112,3.2291666666666665
green,2024-01-25,8,36,0.8611111111111112,3.2291666666666665,2.63,0.96875,4.7384375
green,2024-01-25,9,32,0.96875,4.7384375,3.175,0.8888888888888888,3.055
green,2024-01-25,10,18,0.8888888888888888,3.055,2.85,0.8260869565217391,3.710434782608696
green,2024-01-25,11,23,0.8260869565217391,3.710434782608696,3.05,1.0,3.884230769230769
green,2024-01-25,12,26,1.0,3.884230769230769,3.565,0.9565217391304348,4.713913043478261
green,2024-01-25,13,23,0.9565217391304348,4.713913043478261,3.14,0.96,3.782
green,2024-01-25,14,25,0.96,3.782,3.5,0.8484848484848485,2.973030303030303
green,2024-01-25,15,33,0.8484848484848485,2.973030303030303,2.0,0.90625,4.3190625
green,2024-01-25,16,32,0.90625,4.3190625,4.33,0.9743589743589743,3.82974358974359
green,2024-01-25,17,39,0.9743589743589743,3.82974358974359,3.92,0.9591836734693877,3.6924489795918367
green,2024-01-25,18,49,0.9591836734693877,3.6924489795918367,3.88,1.0,3.2113043478260868
green,2024-01-25,19,23,1.0,3.2113043478260868,3.0,0.8571428571428571,2.4385714285714286
green,2024-01-25,20,21,0.8571428571428571,2.4385714285714286,1.46,0.8823529411764706,2.732941176470588
green,2024-01-25,21,17,0.8823529411764706,2.732941176470588,2.65,0.875,3.48875
green,2024-01-25,22,16,0.875,3.48875,3.4050000000000002,0.7777777777777778,3.057777777777778
green,2024-01-26,0,2,1.0,2.99,2.99,1.0,5.0
green,2024-01-26,3,2,1.0,2.5,2.5,1.0,1.66
green,2024-01-26,4,1,1.0,1.66,1.66,1.0,6.28
green,2024-01-26,5,2,1.0,6.28,6.28,1.0,2.05
green,2024-01-26,6,7,1.0,2.05,2.0,0.8666666666666667,3.0913333333333335
green,2024-01-26,7,15,0.8666666666666667,3.0913333333333335,2.02,0.8636363636363636,3.130909090909091
green,2024-01-26,8,22,0.8636363636363636,3.130909090909091,2.705,1.0,3.321739130434783
green,2024-01-26,9,23,1.0,3.321739130434783,2.44,1.0,4.785789473684211
green,2024-01-26,10,19,1.0,4.785789473684211,3.0,0.8666666666666667,4.414000000000001
green,2024-01-26,11,15,0.8666666666666667,4.414000000000001,2.85,0.8421052631578947,3.598421052631579
green,2024-01-26,12,19,0.8421052631578947,3.598421052631579,3.83,0.9166666666666666,3.5483333333333333
green,2024-01-26,13,24,0.9166666666666666,3.5483333333333333,3.135,0.9545454545454546,3.5209090909090905
green,2024-01-26,14,22,0.9545454545454546,3.5209090909090905,3.12,0.8235294117647058,3.2552941176470584
green,2024-01-26,15,34,0.8235294117647058,3.2552941176470584,3.0,0.875,3.056
green,2024-01-26,16,40,0.875,3.056,3.1500000000000004,0.8974358974358975,3.1184615384615384
green,2024-01-26,17,39,0.8974358974358975,3.1184615384615384,3.21,0.975609756097561,3.5578048780487808
green,2024-01-26,18,41,0.975609756097561,3.5578048780487808,3.36,0.8928571428571429,2.8535714285714286
green,2024-01-26,19,28,0.8928571428571429,2.8535714285714286,2.8899999999999997,1.0,2.8472000000000004
green,2024-01-26,20,25,1.0,2.8472000000000004,2.7,0.8571428571428571,2.4021428571428567
green,2024-01-26,21,14,0.8571428571428571,2.4021428571428567,2.14,0.95,3.543
green,2024-01-26,22,20,0.95,3.543,3.08,0.8571428571428571,3.0207142857142855
green,2024-01-27,0,17,0.8823529411764706,2.873529411764706,2.64,1.0,4.6325
green,2024-01-27,1,8,1.0,4.6325,3.1,0.8333333333333334,2.591666666666667
green,2024-01-27,2,6,0.8333333333333334,2.591666666666667,2.485,0.8571428571428571,4.428571428571429
green,2024-01-27,3,7,0.8571428571428571,4.428571428571429,2.22,1.0,4.2
green,2024-01-27,6,6,0.8333333333333334,3.725,3.525,0.8333333333333334,2.8783333333333334
green,2024-01-27,7,6,0.8333333333333334,2.8783333333333334,2.075,0.9,4.6579999999999995
green,2024-01-27,8,10,0.9,4.6579999999999995,3.74,0.9285714285714286,3.3449999999999998
green,2024-01-27,9,14,0.9285714285714286,3.3449999999999998,3.0,0.875,3.0481249999999998
green,2024-01-27,10,16,0.875,3.0481249999999998,2.3499999999999996,0.7619047619047619,2.7319047619047616
green,2024-01-27,11,21,0.7619047619047619,2.7319047619047616,2.16,1.0,3.420714285714286
green,2024-01-27,12,14,1.0,3.420714285714286,2.51,0.9230769230769231,3.6076923076923078
green,2024-01-27,13,13,0.9230769230769231,3.6076923076923078,3.55,0.9047619047619048,3.378095238095238
